feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,target
1,47.86613921194036,621.82,21.15711634649039,32.63508731084823,41.68634189379235,58.826227682431245,26.29207969622085,8.611654316928508,-7.812030345238541,12.127496993009954,2,12,133.28206962512283,6350.82422355885
6,44.01523881521903,754.42,17.728180434081917,54.488890147561506,26.128108975310766,49.221219574730654,22.592070087600096,8.553814950367428,4.000389693529127,67.8167042047704,6,10,140.83457391429076,8304.062419105803
9,53.728451761649936,218.73,22.85387078347056,30.977803277652846,34.2629485230678,65.99706848496898,19.548667237266045,3.3007818658075347,7.228203048409475,68.47691338768416,6,10,52.25707544858485,7401.605635638719
0,32.38522978906524,498.26,18.754078925870363,31.857208251600827,41.918536243533275,65.04127061655517,19.087389269710094,7.261481346977591,4.742059819189751,16.40820590720866,2,5,109.85088704726681,4038.1567107651763
9,30.132840374981694,227.32,26.22949160423685,39.7815390499598,33.79903709498879,56.608894988066176,23.111657992799703,5.108526571213369,3.844136316067573,69.98038888643536,0,14,35.4237966262387,4563.763928120242
9,36.844294168563245,325.41,21.495097378569053,54.39710662048831,24.766327793574117,67.15072880337208,19.817757433867698,8.51929941804214,3.35806101160447,56.4324154089576,1,8,96.718603478566,6008.9351394709665
5,29.6570279380706,698.92,22.29323657683778,35.777032239907484,35.58433226525067,51.90503768395712,15.554545836755251,7.048412725499416,6.15607038119189,22.663266794422555,3,4,104.9672255399485,3917.9772616389837
0,42.61884515229875,335.45,24.79734411348233,37.878935184469285,32.25684312860745,46.02042885811391,26.403197582542262,7.5946397111362005,-3.99661210528438,26.871790260802094,3,2,114.06315194652555,6243.288008984225
1,40.12437177230372,740.12,23.510833945170916,50.216101309770586,31.663387309664053,54.808658399365726,22.529330744556624,7.7945932097417705,-3.669556044613246,13.283387467675587,1,4,46.9393250006755,6885.4243107447155
8,52.252260980497,497.6,15.07953288868054,56.59647697034933,33.90345230264197,52.79157411229771,22.78444748361743,4.023021727401147,-7.089113122885074,63.35874294054229,1,7,96.29932423907846,10077.95067400345
9,35.75704777703569,121.65,20.34300116347038,50.79796471221296,34.93096183185021,64.66895392826555,16.790985468613325,0.5370641473899218,6.590282817195373,58.90160817940521,2,0,142.82803264275756,5407.441963100495
10,43.30070895760339,951.78,18.623655960623186,42.35269985487957,28.732747683882685,45.28474134239964,25.183743748206496,6.576438627607978,3.1709894386621786,75.67645624332617,4,9,145.32150350719098,7558.650013595937
5,48.97754501183463,326.7,17.290964919503146,37.382677763667786,40.88197748142276,64.34524544426127,19.08132355652374,9.405880043770125,-2.7927041082887696,75.45306201941379,10,17,65.74043044395493,7210.622911860399
9,30.989222852716516,692.14,19.651957826193325,35.50520625715897,17.949705659198482,62.130583339077056,14.201391543114816,9.931316198880795,5.013063329811377,84.35217668126742,3,9,145.84659195854633,4509.273447286619
7,51.57411671947842,144.9,24.675308767687106,37.41827488794915,21.036041439997955,45.12779367909386,14.104529530672025,7.47500031314034,1.7708416540784364,59.74251493643101,5,0,30.472377938931828,7467.940266320101
6,53.072393168858255,126.43,18.628017461653023,49.85791698398424,17.70057040765065,63.429499964705784,15.07307933783393,3.479414299751972,5.623644425629514,32.64128445145669,6,11,62.02825685903346,8874.716964590545
2,49.268567261831514,583.44,19.227308335353708,31.34463597209072,9.099457839400593,63.36556998839971,21.83332476158961,4.979261333346559,8.973920259084727,27.473227718016773,4,0,90.33043243135221,6873.951645190826
0,33.43380397679505,277.93,19.223633155553316,47.22948962846016,17.654204135630955,55.237433946062595,17.61478662543691,1.74401750702608,-4.328594003740002,80.84883474112318,7,8,111.92283168520737,5383.556048513614
5,55.6802833463204,402.67,24.64860363039382,46.57022907259001,21.47399133870579,65.91733549904791,15.545883065224663,7.3311915243879,-6.317139597339599,61.74724696369759,7,13,61.40199286234242,9660.31688311769
5,54.556802088124314,172.36,19.62290129992875,50.31278307707304,15.183238660258375,63.53933046017777,18.937079282198837,1.7677220557620754,8.404408872638484,27.38056787282139,7,3,83.58614174544279,9226.922318750734
5,45.216624396812854,373.82,24.60810669063838,42.58751619411144,13.694845099791518,46.78322969642694,26.688616690806914,8.214198072914472,5.855241896623142,11.619078135721503,4,20,100.08840818011276,6722.052413779425
1,29.881152583410646,601.5,23.88127840909499,38.22124636470524,38.467818904147336,49.463425209995094,17.637037505942445,5.990110856530533,7.110539516945833,1.4176645202363445,5,19,33.74693617178127,4307.910783640883
9,49.64080379313376,366.22,22.101318537096986,31.109994308870636,19.772688126098725,63.34298496127446,20.061927944435944,1.8048806746365031,9.59112487693754,64.34947549649019,5,1,112.78704923556168,6601.490993570211
1,44.58023914692663,805.67,23.50056817678129,55.11633050944284,22.058883793957232,61.75274625316981,24.719065638130175,8.24109852051206,-1.9689061133371277,37.14315704129421,10,14,71.81276257643344,8698.341552696753
7,36.36176320459702,853.54,20.50949114288997,37.38505632644441,30.148526966670612,49.879873119205,23.515583476832255,6.692986509450611,-8.624997292233227,17.847656569563416,6,6,121.73916675888623,5817.095958219129
2,29.300945891836694,451.52,25.25411271859152,55.54359865299237,16.063124052899077,44.00252095977272,20.951158111908764,0.604417862315263,-1.7625096322927747,11.537236346306884,9,6,135.37068367509457,4970.791319660813
0,40.38877006449269,487.46,15.616125142366542,39.22015245321479,34.016082142218806,45.12726799466049,18.934923054238432,8.327308250905753,-3.271880079682333,36.92286607337288,5,10,131.33277945422742,6101.615349152097
3,31.66845008852082,13.84,25.237025022765316,32.63336752076351,37.991044931038054,62.61317048975287,25.117539211166708,9.455857068368482,3.748562493829463,53.41380355581713,3,14,139.94661029458263,3792.2241238470165
3,51.61005863961862,262.56,21.188920516461614,46.63105321284783,17.450561245246284,56.50652673638065,24.935720146292162,2.7678818581910205,-5.2950144175777,19.568682348559328,8,19,67.7085058254357,8616.037407099759
8,52.25692376656901,938.51,15.510729795281417,37.796802794601724,15.173094054176273,63.91828140206852,26.322780048731108,0.5248963218281266,-2.9623951900016943,49.23164154403326,3,10,131.0662810936938,8341.923605703672
10,51.06735171304534,586.63,23.19922273306423,40.31544808655043,29.337188228250028,62.665713303326314,25.65268362393373,9.077340065049228,8.889880796264436,47.06166648161922,0,9,105.5310985397121,7793.0417123201005
7,34.26116729419992,277.6,22.522227330440366,46.04551912138691,13.019894551878146,49.63526746464514,21.658379597304332,1.80413828295784,-3.8334526347872595,34.393340466632786,10,7,75.38258867998472,4835.737303545397
5,41.05167588628203,335.95,25.184842694870035,39.59396373985025,27.89663596802149,48.43967248902795,20.732150463013944,6.212860596332255,5.497333585368438,81.86871459102457,7,12,25.133357133493988,5728.309574172161
0,53.308958512768235,904.75,20.43730780430436,29.468332288220306,41.393338422399125,47.011979893795775,17.915798665374222,0.21138158794337336,-7.694902382219441,57.2935179632857,4,12,106.47403597159378,7478.319260199789
10,36.311852346142935,781.14,18.79374489539386,30.021205813854454,29.698927382521227,47.03519997219985,23.59313197032253,7.3077139854529545,-10.373176927515782,71.70799429734946,5,8,84.41109504035003,4811.992486609356
10,47.298095558493,87.47,15.566545493321557,51.62609820734913,26.67632935184427,64.36067680109531,16.81953517478641,1.1853106037927885,1.5965218782717432,39.71036115575131,9,10,101.04293710197517,7985.4416525443585
10,48.91918352839832,90.89,23.372310007706396,52.4805924557126,13.029906864115805,55.59200652629315,25.125615732591953,9.35021775396366,-0.3888141436909201,60.417179153802714,4,14,111.88486079896646,8503.44009399557
8,37.92499395484849,964.2,18.11635622556529,41.787819837077016,35.18717146432629,62.57790560687242,23.24451428685812,2.551093379942102,8.267216068793308,35.25283927451512,10,16,131.6348743291487,5844.784556790931
10,50.587145153419506,298.24,18.566391969954726,47.37886225308894,34.825373203625176,61.359369844821735,25.85417920102642,7.74845290849833,-4.759180395824778,53.11390473910113,0,3,89.31928740537009,8623.628423175604
8,51.1399871120248,210.55,15.453518638573986,49.08559799957404,22.58034458817048,57.94541013244754,26.006224711602627,4.186903780208909,-10.297450524883988,20.02845513899831,3,3,117.2982287399718,8474.203196701419
6,49.70411909817582,642.29,13.724037751992155,27.62361413091887,36.24292817815918,65.10135112348097,14.955314187544404,9.152481385799339,9.733519976728402,63.69541277918796,10,20,59.64241663989375,6474.957603523583
3,37.20606544728688,497.4,24.030452369710826,43.983121094027474,21.686471922272755,45.876085692469175,21.939315083224432,6.308139203800874,10.461620916466797,43.97261587850606,5,6,138.3323810612092,5826.834039787957
3,47.03868495056547,27.65,17.184657459543935,40.23416395250474,38.12119736124411,46.587658330287006,15.457466735047962,5.102738854674907,-2.516357141557638,25.981893810272254,4,5,108.01751615080641,6621.921987266616
1,39.228360180552414,353.14,16.225556963597555,44.62311093810747,37.82067632002075,44.291252068672144,18.25513888010436,7.951325300696727,-7.550806028020729,67.79348264387961,8,17,57.864952980139535,6170.966954382717
4,38.9775591192763,561.31,18.545909163239756,38.55701276365705,15.892911777966264,59.85492170002802,15.610260017339328,3.530035081291758,5.759654808222505,61.64619053306477,8,19,99.57000935078307,5466.749651145112
10,36.316621143269636,935.99,20.769021134117793,32.603931397965034,17.283590849823987,49.15217049054888,27.173702064177192,7.582757218895165,-10.295928456549023,72.2061584099995,8,14,110.54405592257307,4988.518614699874
10,34.637115012352744,599.68,22.748962359124494,43.086344598096225,27.778090152088456,47.72905303739469,22.09283705680824,0.7097811202439208,4.908352013879965,8.97189051058067,7,12,99.41126646065078,5571.8296786030305
8,42.37739775585961,917.56,20.401740532585652,31.510315435561132,13.05256787435503,48.89473721987262,19.38987667390765,0.5090982030238789,-9.266241798647744,72.20114017963354,1,7,42.33877574430143,6152.464986958782
5,33.69136389162227,915.68,17.197030363538815,38.37879669522801,22.096013226819675,59.163785204060126,26.740021963120437,0.13110738062190208,6.145026614724703,51.11899993942691,3,7,127.68603028174601,5053.621671790849
4,38.76714283379268,986.58,25.84472663020935,48.713691937628795,29.599717401318593,54.77905193723076,22.910658096382853,1.6268036032462663,3.848156896698923,23.107599284696036,4,8,110.51590564699987,6816.9798297814295
9,42.46042452715755,174.0,17.067127533478203,48.36709057299687,11.612264907990967,57.25455328715265,15.832558495612027,8.401170757375255,-1.805011629711926,59.32049819963498,0,15,90.78028345468395,6568.471303148893
10,39.17986127057004,614.3,18.786456463637286,33.76245582011272,18.074638456900377,60.87769835443488,19.554071979787835,4.253578994741561,-0.9441215136797049,0.6819086592666659,1,2,114.38458175370164,5425.1919632304025
5,52.647914774351754,873.36,17.607532266147878,51.5462772085324,19.95146610422921,54.373510818816875,16.789062910520677,4.543117358869439,3.961740933472845,69.9131555001372,2,18,142.6700006709593,9369.711527376252
7,50.68779397252849,28.69,13.98212667320937,39.41517030850483,24.34716065603864,59.60650739144446,19.420991912298682,5.9410376539010565,3.898087971194686,58.13986776314306,6,0,93.472897182086,7360.727944279341
4,33.52578917664398,838.46,15.300158860080892,30.6590341401349,24.32188495311799,58.64433287490814,13.944136439870833,0.08371745034099431,8.819078754924044,76.77172635858938,9,18,97.8162213022022,4424.71826038174
3,44.789069338580475,207.38,21.12561500313538,30.973459252231333,21.417471255396865,52.58950343642954,18.049317973197375,7.452949072417443,-1.907053606349464,25.58037782131369,4,7,112.70008219576529,5240.981419560881
5,38.845109217389954,590.58,17.369540136488965,46.64499610670447,24.541092512865465,54.204383395333295,17.049221232976237,7.983594700815013,2.8285845362245716,54.87724284129559,2,8,54.45561990913932,6250.572195760902
9,50.88196292531634,536.3,16.86493837935492,53.28280514539717,27.883410682034498,57.36657894785657,16.367155205381547,4.054768139251181,4.642717998161114,27.282392534437307,8,7,32.65375329207617,8864.001329538936
9,31.505170375916286,942.63,18.982899507685893,55.38047274424593,10.313892913409674,59.07434881804574,24.170005809584815,0.4000905610516903,-2.9514721709936085,4.35743899618923,2,18,51.42758113253752,6161.960919528862
0,37.00704204290859,25.13,24.721190141611117,49.096696576455365,39.82553824713707,48.73024457139754,14.317807413075522,0.4731555597226744,8.277050813155196,28.682431463846118,1,16,83.65469303803613,5484.973361220518
4,33.82904433510228,498.55,21.518598968959704,45.42705520808569,21.179928004399883,59.14994230857296,15.321635871444327,7.218470263454515,7.187205874162093,79.67412518777263,2,7,112.73598299324729,5700.022195290015
0,52.25611903393558,687.0,23.616819127807695,42.56806969643174,23.161380847885848,62.23270880429812,21.585206836410237,4.252354281723023,4.903027792823937,54.93347544558987,3,6,29.139154708145302,8924.380514887383
0,43.74710601637433,573.32,22.99259415800033,56.537635449137376,30.31797268069123,47.524516164430885,19.580232724080943,5.895412245003086,-7.7952632274571645,15.48437683675052,2,6,72.33240964825843,7679.992558257418
0,42.22909622226965,17.99,22.97779806886152,37.42673943241046,40.98064558225099,53.81624527195108,25.721069580303684,3.4093790701630233,-8.203359959191955,66.28795105744608,2,14,83.22007799301883,5650.74371527579
8,50.233922785688385,379.78,16.137151762183585,38.250034537586586,16.208999706866067,60.07554146300314,17.7833808157775,3.966422132511458,4.351845532223102,67.07938553534919,9,19,78.5812242481019,7704.990778767721
2,48.1763769063214,75.66,16.00180553808248,45.66425240390914,14.946492008089525,45.11009959010073,15.10505375571799,2.0065731428134415,-6.185569737186162,20.857121683190428,6,3,25.128681573636378,7446.325969226741
2,50.59864713140548,552.98,22.354287503623173,43.24749193422187,23.918321638634282,59.35618204744254,15.723457893311465,5.593395765174879,5.297272879515592,10.275223146633035,0,10,106.26129385421868,7857.259981239947
8,41.034119343101366,405.1,25.079712807601766,38.93845697113029,37.9471782434303,61.59411545724036,19.658397486061304,1.5203038153558779,0.647143897093563,5.739740488703541,10,4,106.69703426208379,5752.7871650535435
5,41.58534847319731,576.63,15.12936452075074,44.14952975232498,24.955086769745577,66.51660968492524,18.71187182874468,1.4590234954716075,-6.1086932740098465,75.39746529295495,3,19,119.75675291705015,6920.237007327149
2,40.57153007228329,212.13,24.618514984338162,37.39878931819079,35.44325742476794,55.708558888589366,17.76718385971416,1.2703375137940764,-1.0729395503796348,57.77705669565004,10,6,74.38547344371976,5147.739040409994
0,39.32034338232834,245.1,21.87755171210791,35.219188859308545,11.663291255221159,59.010968662923645,26.40006437603772,3.9319604483095882,-0.7055422217417809,69.11368185873404,5,17,60.27790780164169,4888.542288823651
8,52.01185678882988,347.38,19.82438558505292,55.180678658873795,45.392696488696195,57.49951022773679,25.53448410890033,2.7009659363014924,-5.975549033006149,8.841048369154773,7,6,90.62277045344267,9720.579646473465
6,40.04412710738332,819.49,22.44345859917051,32.29330531475012,33.47728731631201,44.5264819373022,16.334133242479833,4.9413856159798915,-4.830140999330324,67.93366530396115,3,15,107.68065050777695,5932.549459606766
1,38.92621053812538,537.87,22.464026188347482,33.51586499941702,33.397385156779,56.70349027371097,24.720320590666077,6.883844561012419,2.3965883512784627,27.271086908697043,6,4,75.70666315653546,4972.019368577591
10,52.58015648207514,895.2,18.46065771172608,30.992673961576774,42.40121320375184,51.431387073987366,23.64418453400946,5.587646983316706,4.63986500707528,82.1698510125421,2,4,58.36438635600363,7580.8527558043115
2,41.61402365378754,221.27,15.67497359067364,38.005290499997734,16.126772435863195,51.644532619271644,27.01111470432897,9.478719614155018,11.619602568621312,38.74850960219192,2,20,138.74351005979767,5371.694627433537
4,34.80046820973484,171.41,13.733290791397645,44.593144638686375,37.96870172176539,49.615831420692146,24.08080933901548,6.492624122701026,2.2870928035111686,48.063245557617876,3,4,90.27188171026194,5151.9252892748
5,55.45626674878526,937.28,24.78274400708363,51.50586809377787,26.541349892145075,54.74707018465857,23.25366942608127,2.5757457684019682,1.4711787381366106,2.5618307111036853,6,1,111.2726297425705,10004.061567112327
8,34.18257449675438,288.17,14.379448523851408,49.18493273726578,27.977760841249907,61.595546230311406,26.10735589487203,3.4334824153826746,10.729477839845012,24.26234179615391,2,9,50.64190508236673,5297.286670320268
3,33.570180883139074,14.62,13.817519314542873,41.19032185993725,18.047660180841767,55.99669191952118,16.241723761893944,8.560912682071542,5.929899784348375,74.90066772009081,10,16,136.9515132140813,4254.488490585378
1,41.37942095745905,656.27,18.605701097872267,47.51319901248253,29.385220496058515,65.08815767138917,16.43808605038622,6.672009637519606,3.2857677124433504,80.0716245547999,2,7,36.42518064944068,7234.667182027017
3,41.29668862998409,163.6,16.796101885983376,40.78788639813929,8.841554778442807,67.13108168125103,25.29496651374667,4.1568637686459375,8.292825152281475,18.47999866636216,2,18,73.97189011553425,6146.60846043893
4,41.644648030866016,832.6,17.334382999246007,53.64203770332392,19.238270118728174,50.85552290259407,20.5597197538491,6.179974264314011,-9.382054817542436,26.127513770073108,3,10,49.800218247532115,7463.229210365563
3,50.406525928909375,367.91,14.230475901075623,48.236001474797995,23.159160536584025,50.61161026618643,27.086003646904288,1.0644133757786611,-6.404297951646443,84.08141120696799,6,15,135.17858167900468,8058.681946688899
3,33.71399046296278,978.45,19.26585412393925,53.43402235760568,41.41348767823702,54.94398808470938,25.659810336158927,5.905126121966585,7.847641353472399,85.23558287723827,8,8,65.2194653855349,6813.194285680058
10,33.34030542039833,528.79,19.931997250065105,55.71370430690981,19.615725884366995,54.36826030944293,25.757671541006225,8.952289609795601,-9.73312481534161,15.18741846900752,3,15,130.89446362046795,5639.641735823658
8,45.75186002741439,598.59,17.940312742959218,43.2986337374351,29.959629285804237,64.22619535220292,26.73227793683483,4.2046211890139435,-5.069605647864425,25.005587435394943,4,20,44.25111683810183,7160.1524588951615
1,49.00253100196933,246.92,17.63964004983937,47.55258751889707,34.5045309901696,64.79498915689139,22.896989536190365,3.404143524417207,-4.25153644194886,80.59598299544955,2,19,110.80903514750915,8154.6380332157205
4,40.532141115824864,317.95,20.844440232921418,53.022855703365956,20.536252552424063,47.6607199128748,16.553785538790823,7.477917868177958,8.161630325069279,8.700434658962049,5,15,146.2736360092661,6520.2255316152505
9,39.86903730884809,678.83,17.607291476468422,32.9615196120576,33.85859898683155,49.898919870832714,16.153836946777517,5.250008378937965,-6.705446643054498,36.045297429366855,7,20,88.02121115215968,5864.882952157475
3,33.38284018817359,835.15,15.54059867205364,35.59383154901729,29.53123784231251,68.46003186442103,14.276438557180457,8.02971048854806,-7.743339482805427,66.34809200205626,4,5,48.28825169070608,4653.245282064032
1,32.02946741309999,126.68,14.394120590074788,55.44382938627727,23.950628789337394,48.226039841593646,20.36587847460881,9.49827969182953,-9.901707478647271,61.458152061976726,4,16,107.50037344056203,5485.303435724921
5,39.12369867277023,363.14,24.101365400365772,39.982926378463034,18.95096276584685,53.38274024777888,26.67199286216897,3.743359512592849,-0.7495836176732105,43.31465382562003,6,12,128.12866119384347,5928.226265748883
9,46.137510463931235,784.76,19.68071860959952,46.115167863313516,33.91411641881951,57.90898944527963,25.958289431017704,9.211512974200678,9.033582208548516,12.135440031996081,2,6,140.4334349871734,8173.823125540566
8,54.93601911710241,804.16,22.19287273736693,33.822282288835844,24.672829157690153,67.53365408523786,18.85777866181503,6.681953041475909,-5.36325950673557,38.27122198800588,7,13,107.39738023979754,7797.499421091291
8,41.56881573582714,948.43,16.68328313341906,37.02425714722419,42.81290436160917,48.26211973453278,14.728823705358565,2.8874505834771247,-9.316760145066931,34.52096786370327,8,10,68.49503009124373,6684.799570083142
0,49.84716067627644,204.67,16.673645802669494,30.23999038935389,41.96488392945436,49.7223858231194,17.581955226176046,9.034462216190546,8.451184638480939,86.34177940374757,3,0,109.31387762170553,6115.620636677552
6,31.674661745111088,313.98,15.3450995284549,42.971444846823516,20.815269060579276,52.29125877172309,24.49494037522627,6.816879723380098,0.6944442619134972,56.87487895194757,8,20,88.72075319160876,4472.175990868011
1,48.25007117268308,649.52,25.352178229649216,31.310821177232615,10.039859623666894,62.06429775508713,26.173807802129655,1.5044310334826705,0.3920313973171141,40.68985783784897,9,5,138.0164511647465,6592.345470148196
4,51.991209640127266,684.8,20.75242400496672,43.42966010475857,43.85275341063848,47.00236874383901,25.764008599603528,6.048296372097861,9.23876220248803,20.640806174440435,7,7,112.57987370029551,8619.139232747244
10,36.95108994037318,902.93,19.79652552787469,49.36323001922173,14.069235348225451,58.457149171617125,22.21703289732597,0.8237223463904664,-3.5218924451732767,76.38620969064708,1,2,40.765251766382626,6177.450777386613
2,47.881266646192486,696.6,15.512686038468006,41.58571187963973,12.09272432421473,66.61927839787145,19.959717393661883,9.178244201065805,-2.862425083040601,64.77690689835626,7,8,104.37260340312726,7389.199870629337
1,34.66575170626382,370.11,13.91039395819368,46.990932373366064,29.949780363834204,67.64979062889235,21.660584692499626,8.088190065653702,-5.464339659602991,45.97587684656634,5,7,73.33529061240156,5609.848558910457
5,36.495458704911094,360.25,22.10259590175458,36.435968924581545,23.530264823112894,58.81175941943661,27.322687261433686,7.944887936494335,3.8613963418056194,9.201168915203379,9,15,89.02207403573398,5068.207433031675
6,52.011907679620705,853.15,21.47467369595907,34.46157712458615,44.877813774790354,62.529245068720904,25.245111184194478,6.483957642117057,-5.220403248416083,41.80393252343702,0,17,94.3465937139125,7425.760364463468
1,54.46113055979389,88.17,23.95771520315799,53.26468306155755,45.01448169121025,48.03344249988988,25.608191614075103,8.225313680277273,-6.602149147829998,27.326377735207824,0,9,132.10971584498716,9421.623560374699
5,41.913985700330635,342.61,23.19264512251607,46.59218145625705,15.727520393121443,63.35973628698865,26.457154786802462,6.540831953110215,5.763616460915285,26.283185447257537,1,2,135.9967015839772,6781.200443804775
2,33.27577020105538,330.83,21.751321209528193,55.944321045207076,27.093685836030723,56.22541762414612,20.96045117745793,2.742095634424585,9.630958229968133,78.3851799377542,8,4,82.49354536001097,6235.299796912933
0,44.61182839066301,940.33,24.700803414745128,53.03359699198283,44.24770968275735,59.77577848960108,21.439480104400527,1.1328688557627575,-3.902517252857838,66.72824314497669,4,4,58.589663260654504,8290.500310637897
4,31.333419644045048,490.96,18.863022386987232,37.329139116007454,30.304104812341734,43.238391669005374,23.044731638702437,4.85257329503793,4.0988635988543844,9.637150192957371,0,11,97.05707248081126,4708.164925663477
5,50.93423428855183,87.7,17.025703967381176,37.75826719803794,14.881909320023816,60.00630598588858,19.827350993989374,5.581805255388951,-8.099207570954988,83.33965946613925,10,1,80.24216567849176,6873.989584074122
7,56.34756718681865,688.53,18.86990197409103,55.13484253051519,43.82742394347898,63.46519772044998,19.354797779284592,1.5725056575030927,1.8702473218329196,8.524058018947159,5,16,82.12437798778242,10920.68900269167
0,49.942266035170135,368.1,20.33583322617425,49.88760962263139,16.749668704476733,52.61280894233573,19.700057264244954,8.117223704746237,-2.1276173303613906,24.284367746938543,3,11,38.02108193757905,8248.542496400853
6,40.6576864824685,396.5,16.379419953092086,45.28370426534361,24.14036815910947,56.74594586735412,24.526106938120943,2.984422633353848,1.8663293020951146,44.997399225919615,6,4,56.78491347690903,6406.710321452995
2,53.52532425103323,782.5,21.041944043736557,42.3879308789942,28.01190617224231,56.23432351332965,25.676660337858443,3.35510510508238,2.3750658768483586,0.8752120943350833,5,7,72.54582161194199,8969.920411594727
9,53.72326097644811,485.1,17.60075353683045,35.84608895479787,18.461038367762896,57.078896390049756,21.645622812626197,5.915808351239566,10.504729720670975,47.59581408185198,0,11,107.36937994401633,7527.715311921026
8,42.36742572961688,338.86,24.222497518012766,31.395908344711575,16.74751031144499,58.94216091628929,26.658675340640766,4.316736088622517,5.055067059099047,56.892349619426476,9,17,110.5114117986151,5393.248853512891
1,52.278197876176066,985.32,19.623033823766928,44.18987787601363,33.78603869029832,51.75235534818846,18.063674712535743,4.573132333538888,-4.8010754362011365,29.077947598353617,6,2,118.60781689442668,8684.643882117947
5,35.90736244645663,793.78,17.789157795293846,49.75041187990077,41.40849338847866,67.26925745376388,22.086387710422756,9.947563769201862,-7.644738031078519,33.33695630705199,0,20,36.81819318447349,6101.216920903593
6,34.07976099384421,275.66,24.05841111203402,45.02086370958823,30.30877246851623,54.580564196829705,25.428476908434213,6.834067944808161,8.662924956346517,82.26182059883456,6,18,134.33114496928476,5289.533697424758
8,35.55265631271429,73.47,16.916344058759375,43.96851254239809,37.158024827233106,61.21916210927613,26.684556346230195,2.039808371480536,-7.611668901358131,44.547032624950326,3,12,126.76009247807589,4931.126925623021
2,51.89817687625394,992.84,22.440117536680706,37.497401390070245,36.41893855716159,42.53653837735308,17.15382960972556,5.745995287513107,2.9175046806524088,43.10021305690157,9,5,118.85161792479366,8041.109369778703
8,37.98649111983217,142.1,23.87285626883945,45.70980622429515,28.921236571010652,67.6697328564582,23.268038123615863,7.498292659141621,-9.34513089556349,10.795176486387007,10,15,105.25838938045804,5992.340794124058
0,44.112916463169206,963.35,14.82380423007678,43.75054714818652,42.00615897725535,64.23575798218194,15.148939161010954,3.729751366436982,-8.938535703689276,83.40131681466698,5,20,92.09603117681687,7767.533613671572
6,46.05847977281403,179.47,23.746312370011548,54.036155361027895,41.0827486673615,58.661846936831196,23.609441307139353,6.32569038162986,4.347352093406846,16.84800995209155,8,14,32.18915021868376,7698.915571103519
2,39.330628133194,271.3,13.93141028743141,41.13215015383663,16.71946651523026,59.854571326233476,20.03126312513057,5.868534716254347,-1.7914119861620825,35.88708859043556,9,12,55.46528218398051,5813.839914328633
6,43.42836663978936,840.78,21.088502815913703,53.557428663450686,27.55595926187684,50.75800955531921,16.53377225702338,8.236114063543678,9.054389432226062,0.8156286525437264,8,11,121.83870816118686,8144.134669245926
6,32.34661004667064,324.92,17.73943968831092,44.59034784242539,26.154384114676652,60.75912772787791,18.964102999128,7.664217876842837,0.05982308888764831,65.11492043339298,5,12,35.61154136864461,4544.383574543106
5,50.26004284066111,643.5,19.537886454984836,51.95212530475375,45.10621168023762,46.544539688084264,16.233700001097834,0.2163018584327836,9.335573696083545,72.38962231412877,2,12,89.58441948759267,9415.97180858435
0,32.28236328076885,375.63,23.447779410273466,31.8692597305947,40.25112512103797,52.336815421453046,16.74773229245551,3.2157501913591346,-9.287077716975858,85.57435528505172,10,6,113.92577639845047,3844.528670771912
8,31.323551489095443,429.39,21.12186908793733,49.59455569142273,21.605716966700708,66.41015116533735,14.357628634219832,3.163923117901273,1.7516168291852579,12.144368281513332,2,10,95.22809486650041,4788.853953852489
6,52.613266990067245,225.16,16.75949692896841,49.13340676709952,44.31533829400152,60.02287763387922,23.047571719552476,4.6287675152189856,-4.462297159945613,37.53864629476174,2,19,35.923868205217595,9211.698473545102
1,51.339677265947614,838.41,20.03133841728315,53.11298051216519,30.120159081184507,45.93551455538924,15.185518147054447,6.531594755584961,8.307867489959815,19.062392419656515,0,9,54.86244151465582,9879.060558969803
7,45.42768378626578,751.46,26.658844130708417,49.663861242839744,43.54372705768824,67.50486086129398,14.695555959757439,1.284174828679604,-4.3001743891492765,84.47434165018707,2,2,105.62007493594167,7970.3877688509165
4,49.68916261510846,546.5,18.749233384156238,31.273684892584562,30.142462237404043,47.46807447821857,24.38064588588278,3.3091989874463312,0.8778415531665793,20.447080515502826,7,20,58.52523021631804,7094.689678486462
5,36.01964570740251,830.28,17.54441409426639,29.131157769736394,27.24027219053797,64.88655762722274,20.49865671490298,0.8907287619399873,-0.8503899214263498,23.197607455165283,3,0,50.68240508190031,5080.96611440543
5,48.88892073357722,891.6,16.768987797890563,53.07567087524122,42.68088977486484,63.57034230428974,16.303603115322133,1.679645270317962,-1.340605374978544,55.48345250365367,6,18,48.93606559727919,9381.35784336352
3,36.61300869675268,858.75,16.171549651204142,45.11098860661129,8.69665963840116,50.70876426521309,21.241352137669054,1.3155748535653844,6.791999080558534,4.38804633506885,0,1,135.82989392477904,6395.762168312214
4,42.47079755288011,287.14,17.094009307506898,54.56732679995539,33.82431616400332,44.821977023704484,18.272912993620753,6.110658239201223,-0.46335720029113636,3.584016248802278,4,1,118.84908767636021,7058.869866253541
3,30.744820551226333,70.1,21.255201883726006,36.40487259035625,15.800055456548527,56.466357815536945,17.32396038158577,3.6172365747251756,2.9608290707695146,33.76271403092162,0,13,83.60005037192388,4105.366096045179
