feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,target
155,645.48,98.51548574435398,148.6805600873305,17.64865955889922,32.183759425949326,102.65949191019365,66.93375806446451,443.8984942658359,310.8605654956487,1762.9574646239935,215,30781.521548665616
149,262.42,355.64149355009243,39.05272043927571,8.881460104987628,127.28428293875086,162.96243474085836,308.74420865492175,475.69003954497055,751.8955454885904,1721.6654479962199,68,103942.30811304833
158,913.11,389.5829821767659,162.6085680187482,44.495754067353296,246.9375855383584,105.054787631165,43.825248631813274,440.37204407069447,1092.7735896731713,1493.6120411072345,118,88055.62170522781
135,745.42,15.974568959688847,168.83763969102878,26.47040306182643,97.54303136948329,79.71213861683749,279.721302303423,332.15677085601527,870.0981758648344,1819.0626290440985,229,122228.81961969315
198,197.65,234.70061955285718,32.14714220065163,22.95057188271688,48.514983869906544,164.69608088238465,295.14564958049,288.34998873881176,609.1967490444512,1763.1459593295674,14,99692.45296741795
157,392.96,484.3050633722223,57.80457619808793,44.937399914213735,120.32935349451178,171.29945061852752,257.745121116888,293.2937066668586,49.46502827501868,1400.1226110171704,31,106287.8082397009
244,476.56,90.57809994083249,96.19102572701487,23.007683564479883,49.638852172911285,130.24644499330287,267.7427749605793,348.02425459360313,891.3780845254705,1863.651691710108,250,96921.52879032357
210,292.37,290.0126250898488,85.64533896176903,37.60829328117863,107.91286918629312,65.21603912503495,41.85253980772915,385.681960301059,439.1152870487433,1061.9589495112532,55,26000.902617857224
165,161.59,72.07068862782302,201.76241180975384,44.54538072732246,217.2546771511509,93.15517508140177,260.8595296985292,346.753797702314,344.5610955582219,1417.5800882705237,85,86321.09366411997
196,218.3,377.20303199638835,144.77079820481427,20.921555274508922,172.48772513515692,112.5054171801112,186.48636937404905,404.4770591997088,717.9742761664247,1924.6398493967492,290,47782.09953124194
231,808.77,365.3658198330534,240.46729856292387,33.95925504940426,132.12199790856477,155.18038542545477,102.81493628328693,457.05753340030685,595.3674037541199,1187.7634659447283,65,70317.11202337085
137,730.34,270.032438300891,70.99112101619066,23.32845849302748,178.49460923954538,56.952385794668686,352.5919831546748,398.266350044073,524.4376965055287,2024.9849181611128,50,163932.66587401085
206,648.77,86.43920771806884,111.14194493291295,32.47063963176946,239.10958103368955,129.37052506387857,129.7402183210242,372.4883460676769,956.9100407544437,1596.398282456103,280,63121.857989710494
186,916.96,156.8119639392472,206.3853115219785,10.908814772812883,71.15914037535497,162.15615596808178,264.8478848823012,446.5257537579528,656.3282218682898,1869.821279010946,219,95097.93182959392
185,757.95,233.16720146746837,103.33436530970853,11.24584746567081,61.5337579198862,152.54607843141056,112.31068609527773,332.7058926742824,830.7867669669967,1126.9880974177925,90,33520.91520794532
189,149.51,212.44279901629682,191.32685172846195,16.57124869064095,193.07260825253456,110.47247546621666,294.7991975362539,481.3195260491577,519.9695558530257,1519.732084450535,207,95258.61488754684
181,548.23,207.74696660028357,72.08120997346045,10.744016734011604,239.81371991079118,134.4970076406685,247.6118799167375,496.7705295833385,599.2792048410697,1723.8932740046382,96,78054.56908677866
205,271.37,277.36775451369164,179.80529853401202,30.45959446543057,77.05027415121492,135.17858760734836,303.84223789361187,294.46058955363253,320.46779040764585,1549.0000982895556,221,112615.12343391197
208,403.24,47.70628319476372,80.05338326648794,37.282578046540955,250.06718066528487,172.37235440070154,370.44590071291714,402.1600410056327,186.12525673805965,1960.4631459319917,70,170611.94933529422
165,184.47,385.2656819309783,58.969648088410615,21.490873401926923,150.8289871642597,99.51810115731877,167.52744861275636,333.1350023986994,275.0957355308306,1921.6258379842525,105,38962.69053615163
234,450.8,139.6051004963156,79.91488423405455,20.348586234859766,112.47335343698579,68.32553283929396,147.19318682382172,448.86941538106265,467.71419554303327,1455.2804284153697,240,43434.28434481566
236,173.57,180.3229852322435,209.906289916802,36.92279858521356,73.95232231309177,144.063351053166,200.5454224359309,274.715934395287,300.796489050131,1913.2417149199887,227,57773.81530309694
152,765.51,165.71362219325377,123.9082447401818,30.92413634763392,105.56730134259578,150.67897168087546,162.76096808128116,360.3161256416586,124.17379384651376,1377.4082415536375,35,78847.07242705699
166,583.78,463.0405305742033,152.4244995007917,28.761398265435677,46.2248783328748,170.9676750192546,36.73523615794049,438.22247224695553,92.0518965481354,1590.2948810264907,298,39066.928136088696
179,265.21,105.06680749127912,101.20531428494728,31.01479025160883,173.49482864552058,62.378888795626246,295.6236301823155,383.87749985021446,809.834658831842,1199.3043095787584,211,106510.66896067826
186,899.0,355.26205026754013,186.49754330811317,18.290411433219514,65.81559341289676,62.91843585767544,299.96821778492756,483.84362502586373,828.2686559732211,1310.6059335726986,49,129176.80214519099
245,77.69,293.27659562880285,185.79908401302526,31.753927722209724,168.99972923177103,165.614225012403,84.72582998481401,435.0849615806062,703.9653747071833,1657.9841489973917,1,16317.73922328287
225,199.48,142.1094132317901,54.00534485978691,35.86960374915346,30.49229483658836,63.81145606544206,188.71885499600765,341.42590569559985,675.4443000077597,1383.6848117780557,65,53203.98223508306
244,84.6,154.0868995993711,105.9539136197101,29.555972912692297,117.04994697049561,124.12090677268291,65.78392466624403,298.9773312567495,287.3552013752244,1532.0383772244318,160,13128.407418865245
189,107.7,493.63916043794126,40.27148887276925,16.36885766672879,138.68051638243355,99.57041195138436,352.03689896001373,470.02737691792197,770.2452899880984,1626.889443863825,285,131871.82471690406
157,503.62,185.3618981848904,52.637546066916386,33.506769170154,165.3054414968052,74.77922798233473,189.51894468356684,476.18872263260886,953.150800636978,1601.6820080720954,258,73788.62771819737
200,674.43,194.12071673151863,170.49268043808328,22.869806768297188,233.0082426337877,70.5321231199814,102.28778446628257,278.38232568387537,222.11980665072713,1157.8945931202984,184,43274.92207566812
175,287.68,190.5846146114491,105.60411938089509,18.810979794489292,41.81394542762699,66.27405966339622,145.96977538979885,445.4035664369889,900.3560167914537,1442.3504227965386,208,35344.278112654865
137,527.93,278.3593267644414,162.20514092281604,28.523949889051668,38.08496739829067,76.37659659603368,195.64763713274561,447.88688225952984,192.9256670022064,1892.2092778050355,98,73482.9099948016
232,316.36,411.40680777272075,184.43712180144655,30.74823204220272,19.8534579955806,78.05568143080475,146.924269637237,481.73804089210427,214.90099590604527,1813.2146051297927,218,44188.00606637263
241,207.1,245.60739555699416,44.41206237952571,31.941917168887706,201.3217409499779,95.12896198826684,306.53552079362044,405.66637488511304,323.2140367588888,1122.350910860685,242,110039.54720222272
191,633.59,84.4911756506435,58.74449236631967,14.174212225249056,83.01820739371843,89.97332330369443,332.2553521370004,289.11407050030954,559.26301335299,1459.5759649323122,138,132762.95415849905
145,424.4,111.005151105912,37.77495937986005,9.346655214617265,179.18216513520053,96.41774963716159,216.2396785110822,368.5024045466578,1067.0607730257657,1746.2337076909314,296,57970.71922981074
171,325.5,163.96039074006833,143.88382670302977,18.465065711131377,38.47521650438012,101.36846618566317,326.0970126182569,354.37338334878905,781.9579605852289,2028.3651285222363,161,122808.36522540642
165,549.68,422.9060844227094,170.94024496796303,35.61498361393831,231.91301691804043,137.05664942722285,175.2391426450588,388.7800703308718,915.4846183547002,1925.0378989525022,145,73654.47755773892
206,952.56,314.7710424680795,45.395295417160604,22.127299432904632,195.96614803574167,75.6222108930694,146.96651035290085,443.45261605118185,617.5131477692067,1514.204408716652,121,68983.23408915145
179,793.52,267.6539548023946,232.7800798275403,31.93664453364621,141.91432604695268,79.34965149330786,133.42946873606311,350.0166894414772,202.22130601912397,1179.4521168769088,212,71361.38772300867
224,132.76,70.94935102929942,89.02205068382024,24.41403720052722,155.91637749844668,94.68475967015698,179.74865279010288,385.84647635346903,779.5632844377667,1139.5254716552595,219,42262.35455060035
165,479.69,144.02995082052888,141.9971908279336,25.068589526706816,234.36806764756082,174.677753132061,211.03719893460078,421.0134350071517,838.0511558868177,1292.4338577535957,69,71650.32645972486
194,571.55,445.70135088279517,176.1783041073456,38.99697372042019,198.30931908475486,161.61617971965998,28.694074181960236,473.0829549812517,440.03061942520975,1124.8820685228948,278,50443.693766094446
151,537.45,236.25609613264658,142.61885958489978,28.337583064015448,107.47030002144415,55.10348029461867,37.76338664955024,431.22612853821056,113.66744695079208,1138.6223612961574,37,33038.238476224295
155,121.53,456.1097861052669,115.52453503765729,42.34953776462718,209.33248420369358,81.35504991048256,370.907510450034,373.4369276178907,167.60658735777105,1273.4276113590558,56,150118.85610925785
222,198.21,174.57276190991496,136.34915262332643,39.776937296352116,163.38661526812615,122.31038473658909,227.9322107032641,344.640336231278,294.52211240683437,1196.3022938534884,3,71495.04664948447
231,829.39,235.21085538209522,154.28497107982184,23.291278664293458,179.96569790637105,136.3561778817115,240.7841097829437,497.13304515587913,222.485780227031,1467.8381972782684,269,101144.42463753739
189,144.26,444.0535447892074,57.453663043324475,43.22756151906691,132.81836155128627,85.11772610990283,261.19924158982485,276.895811411133,274.8540023404707,2010.5170432654775,148,85102.9021596087
204,815.87,73.17261317238184,191.9272374146059,22.549047695199153,74.16843153362397,74.07273563353075,93.66261232427689,377.18635671711945,782.316313372822,1420.0609144843695,2,49025.95381147056
145,228.83,232.03063148348312,60.41870796076594,22.106941740648733,196.523331515995,84.56033206947826,380.38712172407764,335.5886349934854,522.5874564679989,1991.0556420591467,107,156910.83631284724
220,821.66,70.21782033016156,149.51900874819682,14.396139684422492,133.00669933341732,112.73589039945263,46.30793059941127,372.5702577974396,515.1402059705825,1583.2119680326894,73,30056.162317519025
239,149.18,199.80120936405316,152.55382138028673,43.8873179315547,159.24938605450697,124.05800419811371,251.32017521948012,474.68310949515785,535.2794210059037,1478.538193892309,157,79342.81396442221
222,491.6,465.9095009915127,104.40855403313226,42.71608690485795,101.88104250894226,175.10005082094878,367.7818178123001,417.5006721163096,67.86523472441709,1352.9267413582324,180,181669.95926787466
192,774.38,229.85126658114706,117.760136828061,20.165115963772195,117.50531795459742,91.68203718045793,262.18259776481676,356.63765163780937,157.7798242087284,1862.7943472377833,239,103201.55390814386
203,594.39,96.37247595128241,127.66116305545039,17.809785431887846,49.10544963756471,155.5603564965959,139.95946977712063,334.34900125818126,1086.486278753699,1541.2652460705567,121,44987.24779366805
230,626.49,148.21026039856366,203.0193551567463,16.664134226306476,216.17284669339247,89.98335329373609,326.44769189512465,384.9002345648864,97.50716822059837,1579.142593429822,163,129480.1393947924
229,243.1,366.7836681624051,86.55628676175371,45.868158005104256,149.47964731507324,143.77373678860985,309.0668189833034,491.8281255910785,218.83161255129457,1180.7649697576294,105,121347.27550376364
238,503.98,168.47897277350324,75.59144046757983,15.088768692346024,30.68444009302341,169.7384604861307,141.82679564117905,479.5354413876636,101.41941073224085,1842.4130647386073,264,39057.72686877983
150,747.64,302.49984234753924,151.52503535973827,42.56311529128858,210.657847826726,120.19483399252225,328.630331201862,362.7022407816789,654.5815401159007,1683.99326734944,259,176417.62690742602
160,966.18,280.5233655920246,131.71510899420196,10.160758667416326,51.39831401203945,117.0828737751129,300.39754674462876,305.88059540222997,1075.4886877993217,1959.4917051843836,185,115741.283636505
139,302.47,313.0623060891751,160.30834121803125,16.980888446020334,212.34500951047914,137.0632695627402,353.81568178240985,426.24871115818894,984.4671162932199,1874.2509253952005,129,139456.28957757013
171,641.68,200.24876421991485,55.21959725295238,14.424553714889196,18.93488131736504,72.76337894910746,169.0708466619252,364.044421377969,815.5630173301523,1178.184033502595,55,51124.05952472098
179,613.54,58.560903491343794,60.95365350084883,13.623631379065467,231.70294557007733,150.99470768896344,367.26733238808123,324.7163456190817,201.79155461665465,2037.3327944589516,282,156697.67766434525
218,769.95,458.5945338601736,163.5554552773074,35.18586382338816,228.63621579085066,138.37526963727214,107.50508777351352,366.756919284705,84.14514842209202,1607.552738498846,128,71018.48160616023
158,641.7,121.51017631323008,189.60736043548613,41.482691289097076,133.65703047734084,117.4035735885369,372.9933021282554,319.40403471766217,253.92555454292437,1850.6369462595865,55,197047.08623892642
215,598.92,496.5705111554347,209.54629152102407,16.043372011572433,132.00552916044762,132.72581230459588,130.9877050559343,275.2271553991442,814.9237266259088,1620.4535930443787,198,41605.7309948309
135,724.36,88.04298657304483,181.87034143835822,22.071438327537095,97.5794890768065,86.14753226857893,348.0038799122603,375.401860146036,155.80205062683046,1762.2516433478097,100,157033.94450802595
198,810.2,172.11356062396342,135.7367955397977,40.326258439802594,246.6966005942136,99.17830591023332,172.16118943121475,415.22114226698653,251.8878412483514,1597.4504583354922,262,98646.8707724003
160,998.7,98.59892709623041,235.67227852033514,23.502610771137817,230.09405285771996,137.23112437566286,97.30348894235983,266.8670928684037,457.5345636683424,1778.5490147285182,297,60524.961692222205
143,30.42,107.26395997954205,224.34858546460242,27.18707154269731,216.49873241601702,85.6948871431982,137.83181633232002,292.35552050596664,722.8618751192257,1094.9271216066395,172,22175.844102569754
163,124.52,414.0802621418255,87.85238188671242,17.817127663928318,242.85124316152087,130.02715192940903,254.67108416308903,467.776927078434,522.3396466517694,1272.5466846725553,83,72476.61224463159
145,287.91,111.64177111795026,50.74064995325078,40.061477978747384,24.60935630735262,58.612362637020006,180.67498867617567,485.2541340656548,432.99463583557286,1269.6862833871523,192,59650.232710622855
246,781.82,166.33380828011107,72.8084272629603,30.04153610187535,235.6028146638887,108.94504868455756,139.36520136407162,465.7516537314509,906.8785913597704,1855.2867116562247,282,69417.00830404817
232,712.36,278.19715654655204,69.04228819718878,24.63399973662018,76.17883488011955,70.65843555391606,280.9353869057994,297.3686712174409,596.8529819182246,1861.049486620678,228,118377.95866966563
244,364.72,309.8403065246535,114.86981035149505,45.152582160984444,76.62632770679332,110.78021670457713,26.67213314582549,389.4011835914068,334.3106843082392,1526.3347529403757,201,37110.591518960005
154,379.66,247.6357546579521,42.569220547784525,24.07839799170438,187.01488484622567,162.64754225018265,197.32886962976758,325.9888221052476,971.7075010765234,1291.7404756140745,55,60670.9312531417
195,360.83,300.18188149199733,61.06097841128313,27.124259793934872,228.1079119431992,118.96817195319197,88.03952881788243,324.98836973475204,111.10831211545552,1172.1232966482266,253,30414.892647987996
161,460.76,465.8110388950864,212.61412376832448,42.60898936548474,196.0200983601016,84.47734027392617,367.7084577073309,407.65662300169396,770.4271172401096,1782.983785610979,238,180012.10694491115
237,891.83,246.55959029157628,62.040249901548826,12.791725562937584,170.99343797350176,154.58742939078098,219.92038667325272,332.56709318078043,580.261466139684,2057.913295515146,222,74853.70611070079
238,111.66,205.141764831564,124.62287044416242,44.84629867780226,75.59371639829536,111.88044028794162,223.92067855924762,449.1690711867141,706.1951771632655,1543.2049546801359,232,63984.253978575456
157,269.68,455.25422674932224,60.97416205700709,31.786763069567584,100.07664045156174,128.10673130447927,113.74364792347932,375.32490819857605,291.41928532631295,1338.9272785182427,261,32065.942305430075
207,218.37,52.23147899112007,139.97933723286044,17.347040681408508,151.74000026576454,151.21630880893363,174.07902347651248,420.26706718930444,608.3448223036308,1710.2400236820692,28,43030.60872469828
149,338.81,33.55243443428204,44.83301081238129,27.752332293628466,67.9889059419104,86.39813221775853,338.0936343262936,378.36733971345075,231.6241486576697,1327.9057184887843,204,134746.59340152354
236,126.5,244.4164118276641,76.9029616125406,21.865061343887678,73.34566818829569,61.427700129818675,113.25589020898936,410.0925360314918,49.02883463676321,1993.8696702224292,54,21341.506983839758
147,855.92,14.590062812397166,116.98079291535969,32.2831710195191,134.07529543503765,74.25619544203683,297.6622130521128,325.1628004668159,148.82418736938263,1172.2608442036865,231,148625.86311394488
194,442.97,16.693842784749926,216.5266879936176,39.00463211998669,128.95517518030758,76.4206293254631,252.6050551199107,401.5994864297996,584.0488363984631,1182.1502253416397,72,100760.78629965303
225,844.85,334.9569139820853,30.522060328730984,40.108375565345455,228.2667441622739,165.84678980989034,195.42262398110424,317.96976695943056,711.7745251414563,1172.9891941004284,97,110480.71258697328
137,274.5,241.35528397516265,95.14153980881241,17.86962915706274,41.300950078422716,165.1131891929233,325.4125064115211,398.81241425061694,467.934428365917,2079.948087147835,196,120158.02134514574
145,731.98,347.6039392920663,145.08531971917208,29.616172692804625,177.83964068907545,130.44379878215452,190.39343896879447,334.3895584881757,477.9797474439415,1962.06388133099,264,84586.04149731078
230,93.9,192.0402130794721,152.48167617989324,16.624896574592853,246.73484162337576,71.96830929605179,335.331911482476,267.7809617068271,995.7541869887017,1221.3889005871756,29,119273.69036015586
196,568.8,40.07293066645673,63.75345329587685,10.95545319690562,169.19806079246328,127.45414199007924,50.86232720201716,322.1893191907833,1050.719083034086,1876.257271898245,34,19424.378422254973
145,572.4,477.1386928882345,92.35872727834598,37.73182210695337,241.864621493105,137.57857736961128,225.5909210045992,311.6181304979508,807.8709309921162,1869.6122882916086,291,100415.9959604133
173,749.67,404.29405910037406,187.73953802442745,13.198145848489009,26.426574632511382,125.60730044727688,88.62637817811749,404.54345693703704,1067.7783868079432,1279.330080107872,299,32517.022292728827
173,361.57,267.37175071525195,100.30588092342133,40.696114039466416,20.959421674736614,124.47709797683179,352.63609734820835,460.00777197089116,902.4573651459006,1209.6772109168808,105,158336.04804858103
156,520.95,109.64091690718712,112.07391988410593,39.77554227775554,71.07118329797949,134.12417444863001,312.5017941988455,465.8787594020924,341.28881361164525,1119.232292536631,9,142194.45300591696
165,155.54,304.73728815071155,198.21923617582442,30.053969554059478,218.85075529447857,161.80671140812362,97.54050687871529,416.94393171102774,482.8020479906084,1573.0420354104624,292,22246.623143554454
184,387.19,395.30702723019147,185.10239823864575,33.31614002751823,67.62322464180683,98.26466873586426,125.4046214294835,263.3887175179673,229.00463146330677,1571.380255264026,13,45672.62057248814
183,285.48,330.9778823063782,121.06473386493067,21.478469375092747,41.195163017727424,167.3974140894489,102.47308604475492,255.64985171729722,343.0067336479027,1536.4436262730458,198,27012.538511271217
159,531.34,44.46937529247616,55.35738761573659,13.047047752335299,211.489535165551,157.67921213964516,159.94669188622936,276.2435090249979,633.3659376643789,1899.029740833832,202,43991.03196963344
139,301.16,288.5980213333039,41.751014904694465,26.443030063913856,247.7606237087546,54.43108759399379,41.18290771916705,357.95603686384493,62.075252665789165,1243.8674251650114,288,19088.202495199595
187,922.63,97.79135823034794,45.29736458872062,21.87421938449329,117.74639299223975,177.5089378173534,329.09548413808074,263.01501716743473,961.2771992098991,2042.5001178996408,274,153885.17220650232
177,155.88,290.8578815387494,223.64095900819981,16.504325454445247,86.0226054854378,162.499961702344,103.36497830661843,454.70945106292476,614.8692950150067,1379.6828960634166,174,19893.441875018656
168,918.9,68.77561768151517,42.07326549538457,33.99635178232881,207.3154016763063,66.88943205904029,225.02759215324812,374.85332045127274,1037.0750449443224,1333.409167791707,72,118662.02799073416
169,94.7,264.6297283972763,123.81126613406356,32.38830229066053,129.20030299957364,94.24933244813263,264.1740948990408,283.79739524392437,155.46368583370614,1645.8596848056231,152,79568.74673140934
174,683.85,419.4190712737085,32.63978466898091,30.316779653947947,78.67964632523723,150.64803417963012,183.15648725400237,484.9382170374527,336.674456705268,1762.751462627769,17,79651.47445579265
139,975.73,350.0362418772279,230.5572751029597,33.6929732279775,18.469452278044358,78.1337855782167,179.16538909957148,277.12725052834054,140.2992271061691,2028.4301738779284,273,101944.21727190774
219,784.27,26.797820804912398,148.7670706581685,36.18761496230788,230.35542864960385,86.37063796888711,199.15095024775349,367.25639480341096,363.7388262945115,1163.0090351588656,18,100493.12179232233
177,818.33,496.1379454897083,139.8390537861298,43.95382755571689,79.56488207540315,123.63241085091094,189.46994443526143,373.3844459566555,348.8645015601695,1744.5997547077661,253,113222.49016452015
205,257.0,21.00528782888308,173.38581146537575,27.888104237354174,142.37618697309634,103.02309962562676,169.74694461353928,326.2822954497733,104.65842892565533,1323.9915339024515,196,47103.6998146917
240,652.85,84.7612187847705,47.5783219798911,45.5243967271627,78.90986118919231,90.1782631598371,231.79888949607226,263.2441936259082,461.3919251405969,1473.2343360778773,195,116619.63553805965
154,42.6,314.9533090284441,163.8354114451895,28.16202503713319,89.70631546334663,58.45900303290326,74.693278310209,287.2365012187616,721.4127801301728,1552.4045334809605,27,12817.013353218872
225,771.92,317.8623848430186,69.32525154076157,39.417439947187226,121.30099584911223,131.8733699555361,114.29397253548515,445.46258311273397,675.9305928224651,1168.222911029704,285,77430.9526145645
142,198.59,421.9803640966251,135.90662135836834,10.07371579988381,209.32761691384837,58.914908947622166,254.30651721615294,284.15224993980434,599.6482914168527,1638.0926505043735,242,73528.24022240515
224,771.17,405.04457194180634,75.75005722613659,19.594200943162264,192.81223804953297,97.35518464271334,247.6917315133161,461.35253033421543,469.25870826667034,1238.7347491115154,209,95982.32295994328
225,759.62,180.3817540433787,231.36265073239878,29.58840221496049,164.04054788972294,94.65203031332979,118.9463089024151,461.75276252343,73.44859200443746,1054.471303016847,130,63163.2452844402
179,700.5,186.8889524521234,130.32198253217632,18.8703503063217,21.232003520963485,76.4866888798373,109.64045203260568,384.3811809161887,1084.0851074291245,1114.222564955692,104,42596.36782578131
189,427.77,221.02103251171,89.28430689008754,36.862445468722974,110.88574631428885,71.5495497221599,349.2054249423484,454.75184390156204,95.23879724567817,1437.634103203089,57,157721.67794824514
166,863.65,354.97849057158754,96.26424109730978,26.499485325563466,132.91880094778077,55.61469884434329,97.45749273136302,354.49011098668683,1067.0469090373697,1430.845768675912,210,60839.64915274412
204,543.85,16.000184372963908,107.48710596545165,20.89498604237175,136.83020737280702,158.31252051025294,251.47727896580375,352.15092584356125,827.6342135888901,1477.443680178536,256,90126.80585118872
223,818.34,174.15828920733387,114.9437917337594,12.979749305874748,235.07063945110343,175.28516295277473,128.4806636406097,426.25533330444875,55.09731638457496,1715.7944722132077,102,41473.759233233
220,243.74,418.3650018888739,223.10265713777162,39.13907785727504,215.8233493351459,142.94816734317368,79.47380245835122,339.68946281988934,627.9511335285694,1853.0765120613655,110,30418.333568241236
212,266.74,79.45156168192261,177.68126012826525,20.573558497494584,44.09976184176564,88.25813577854692,239.07596423038555,499.8150553727187,865.6043147169974,2079.098896851993,182,72880.10509170573
179,588.36,99.52234539283272,128.53320057462852,18.212209709466563,77.06310807363724,118.72103064876765,104.14354393044923,372.3469425150739,239.81609296108175,1636.1417194722833,8,34576.235437415235
155,450.49,81.15114873738646,206.83931434795198,38.189221488286734,103.13343816451278,136.23835677445746,120.0636962218677,408.9754021844973,140.47050399849908,1123.3911354909167,229,52189.08528569337
242,719.52,381.1375884091319,171.909814755691,40.460115893292034,25.110962599314306,111.58733874355995,308.61659073578903,432.87103590473185,760.8960059839795,1426.1507363009982,31,158200.62009521064
182,622.46,178.859605296921,130.0472150476314,38.51897300914585,40.90738088436095,65.16109924479417,154.22163595509156,355.8299569982277,564.0721768785552,1897.0501278996649,106,76224.32280137848
180,253.68,92.88487942571685,215.26940660511664,23.731974539910833,75.47560121529261,58.10278308450454,92.0340431999067,394.73381031326807,652.7062366963114,1313.4292296142128,186,23293.286056228164
171,863.15,339.64885138666284,54.39714179029177,18.460267081839167,110.7548277831614,149.93986337497938,121.30603570270485,469.5784166782177,1001.5517347454256,1856.541293032442,122,51048.255773408826
194,791.71,490.5659597373786,230.20380054051438,38.53228690126031,206.88180594894504,129.44318857710158,27.247609392043962,322.9091105688293,260.13667963407994,1465.6920098524108,249,64511.97615295433
194,702.64,380.8962989908911,226.41463186072997,10.076490524032641,191.43056811716647,84.48135682907474,301.6256062380812,288.7701340115023,822.183498155151,1194.0143219087963,117,108717.12717914916
189,309.75,33.252185275521185,103.87275908532202,31.502008553774857,245.04206866648445,161.07065639409421,357.1798217595797,347.07531105674144,523.101778578485,1203.987410709099,186,151035.66060493805
196,166.3,405.6379624136452,88.18817326708823,26.975731527354235,104.41282089226617,65.28885296893084,137.99447643908837,494.94877562949324,546.8983159644956,1213.4546066355113,129,32257.460980808413
183,68.36,399.557838865227,141.60992955610666,20.402796000516794,61.73590073551975,105.10686857720964,80.7995145549961,270.8873188497144,47.148224829290676,1311.2270726473532,99,12796.712184400547
215,376.34,280.9321486506848,45.50597784477028,16.32499797357441,109.20565724589187,119.98509735401868,197.75604173795168,491.931909731,1044.4217799110986,1167.1727467909218,118,56064.82853383373
158,15.1,367.40220470642896,38.413910959943856,30.998092963714626,176.15378332781498,94.14107099652644,280.83376290451093,399.8686829308789,735.1483607589929,1128.8239652989143,238,81315.89215697646
211,455.33,14.885169004660376,82.32366778460526,37.95644876041976,169.94912615335633,141.76898387261025,122.42888687750198,301.93525589481004,839.9448678146351,1063.3720064979098,248,52050.71279664733
143,889.43,25.10350109333157,155.91274766291122,36.324644993437815,47.37021208679972,110.60824663834292,329.7234202615815,341.67389219305056,847.3975072303639,1795.2364012305209,25,176917.5615345586
230,557.2,332.0683674199517,83.9335340242951,12.994213520836484,37.69820193490554,134.2065516813535,265.29798757312653,314.2717275785296,854.6039046405525,1792.7305546626103,142,90731.97373605693
185,820.58,27.230285327224454,73.4005421230361,13.347395492261262,96.12066266597532,135.27969174067758,287.65748839377596,335.9430825922679,549.1645826276373,1731.517335245484,284,109024.54707228002
233,604.15,57.318810070089945,230.48031763374863,26.222788986896433,57.483045094745826,165.5423663857632,262.0044443323302,354.5139595531319,622.8040815046145,1447.7106255509818,284,105401.62595743682
178,198.3,375.7161158314277,82.4940743196058,27.932251805662613,53.47301789255636,67.85879255749518,101.76915561744954,345.747661543244,285.14290463639975,1104.49194987697,5,23238.36348132275
237,503.25,28.77505111961788,59.58936800087658,41.40813048244338,204.72964364102216,162.77434777023467,302.6677390205062,349.8047944113839,841.5953659588411,2017.8933054608158,204,138084.28855332284
234,659.61,291.1516930032192,105.30196257670923,39.35519976825929,152.7366318704227,100.06956988377547,229.79097689576454,481.4614349860879,1072.7227925014147,1762.5760691870018,75,109971.81943878766
201,564.88,385.9136952511076,229.36172870554842,42.70157581213728,229.05519385408095,59.92693097484704,162.00928946057755,434.22253461194316,177.82233184673856,1768.65320631782,226,78764.81105300607
207,416.98,474.16575038902886,90.27653145457793,18.68162981221292,200.7851807270905,61.071728430030866,339.6708674384564,397.8774057353265,553.4760824690719,1634.378268437855,280,135653.97475854066
176,272.25,313.87256679750044,154.42039958019467,8.786356760271048,26.76295185317797,81.24649325822075,222.71008405585084,390.6786774627548,790.3236778048719,1558.5218516023044,257,58625.967439518645
191,364.59,374.70939096975576,157.88949846282972,42.21316995483672,45.759694410524574,150.63186909329895,174.09699576483692,304.5280780363003,143.56028984930072,1066.8784249956714,78,63986.38000316969
204,908.8,451.394611692666,108.21339029073161,33.17745170137684,44.88442990231506,142.52690775444574,321.43757120653146,300.1222197066535,784.684581012169,1616.064786870697,52,169935.6963622028
154,112.5,43.117556664984846,191.10434422128165,39.671652012904005,164.57825104309276,116.23807423363938,264.52617464414874,285.23580304057737,637.1016678233688,1224.7652977795647,202,81931.60667511036
155,853.77,416.5129500606923,141.2554066041014,35.874228373590604,44.81161014525069,122.21519474912421,155.15435123179432,400.9273052210682,241.3406508797571,1793.575953234109,282,90203.884116657
200,847.26,52.631609989272235,55.94418828524693,30.736479313202878,49.26123445875707,133.04614186126238,78.25866747272555,389.5345933094078,784.557497648362,1885.2665853107785,0,63755.13014874802
137,41.27,134.97998637691896,226.18690791570697,27.95236165014691,173.5409493448288,109.53727329126272,219.52030744784614,387.823027558767,102.16280622637385,1879.8212666815164,91,55807.571415269114
157,757.2,228.3072953065303,222.6038726103233,45.18170088538184,217.66302170092376,69.5889762134622,355.3723907661751,487.90218495041074,654.3843137551684,1388.326837998499,188,198316.4556845528
212,110.1,287.46431118678447,160.35013687378137,14.90633446858787,147.15282177897214,103.97353995082733,210.62809279890746,395.4951136513962,301.53025067227236,2024.8592789970141,282,52497.789168854055
242,381.1,430.9754572752084,200.5234879303662,29.931092666676317,179.11103899984047,142.44388083772407,35.59811485632085,269.2726807099471,132.07169110052672,1534.9461363499822,203,27447.140695354592
